lms_code,lms_customer_id,lms_application_id,loan_number,state,product,pay_frequency,isuniqueaccept,application_status,origination_loan_id,is_originated,campaign_name,provider_name,lead_cost,lead_sequence_id,withdrawn_time,withdrawn_reason,received_time,insert_date,is_from_HB,first_visit_wel_time,timediff_visit_wel,Is_redirect_all,1_visit_wel_all,is_hit_wel_within_3hr,is_in_AFR,first_in_time,has_outbound_call,has_inbound_call,timediff_inbound_call
JAG,1141923,1436018,1153506,TN,LOC,B,1,Withdrawn,,0,LM-TNLOC-ET,Leads Market,11,2310153426,11/15/2019 15:09,Bad Contact Information,11/15/2019 2:13,11/15/2019 2:13,1,,,0,0,0,1,,1,0,
JAG,1141927,1436023,1153511,TN,LOC,B,1,Withdrawn,,0,#GREEN-FPLOC#,Green LLC,6,2310154894,11/16/2019 11:54,Refused to verify account information,11/15/2019 2:58,11/15/2019 2:58,1,,,0,0,0,1,,1,0,
JAG,1141987,1436110,1153598,TX,IPP,W,1,Withdrawn,,0,#LMARKET-FPTX#,Leads Market,11,2310171397,11/18/2019 23:35,Auto-Withdraw,11/15/2019 7:51,11/15/2019 7:51,1,,,0,0,0,1,,1,0,
JAG,1142009,1436137,1153625,TX,IPP,M,1,Withdrawn,,0,#ITM-FPTX#,ITMEDIA,6,2310175284,11/15/2019 9:00,Possible Fraud,11/15/2019 8:14,11/15/2019 8:14,1,,,0,0,0,1,,0,0,
JAG,1142030,1436164,1153652,TX,IPP,M,1,Withdrawn,,0,#SFL-FPAT-TX#,Store Front Lender AT,5,2310179031,11/18/2019 23:35,Auto-Withdraw,11/15/2019 8:31,11/15/2019 8:31,1,,,0,0,0,1,,1,0,
JAG,1142043,1436181,1153669,TX,IPP,B,1,Withdrawn,,0,#ITM-FPTX#,ITMEDIA,6,2310182070,11/18/2019 23:35,Auto-Withdraw,11/15/2019 8:44,11/15/2019 8:44,1,11/15/2019 8:51,433,0,1,1,1,,1,0,
JAG,1142049,1436187,1153675,TX,IPP,M,1,Withdrawn,,0,#LMARKET-FPTX#,Leads Market,11,2310182708,11/18/2019 23:35,Auto-Withdraw,11/15/2019 8:47,11/15/2019 8:47,1,,,0,0,0,1,,1,0,
JAG,1142048,1436186,1153674,TX,IPP,M,1,Withdrawn,,0,ITM-TX-DT,ITMEDIA,21,2310182709,11/18/2019 23:35,Auto-Withdraw,11/15/2019 8:46,11/15/2019 8:46,1,,,0,0,0,1,,1,0,
JAG,1142053,1436194,1153682,TX,IPP,M,1,Withdrawn,,0,#MMUTUAL-FP#,Acquire Interactive,10,2310184111,11/15/2019 9:09,Bad Contact Information,11/15/2019 8:51,11/15/2019 8:51,1,,,0,0,0,1,,1,0,
JAG,1142078,1436224,1153712,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310189397,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:09,11/15/2019 9:09,1,,,0,0,0,1,,1,0,
JAG,1142112,1436270,1153758,TX,IPP,B,1,Withdrawn,,0,#ZEROP-FP#,Zero Parallel,7,2310198829,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:34,11/15/2019 9:34,1,,,0,0,0,1,,1,0,
JAG,1142122,1436281,1153769,TX,IPP,M,1,Withdrawn,,0,EPC-ALL-VIP1000,EPCVIP,25,2310200779,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:40,11/15/2019 9:40,1,,,0,0,0,1,,1,0,
JAG,1142135,1436297,1153785,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310203026,11/15/2019 9:52,Refused to Provide Payment Method,11/15/2019 9:46,11/15/2019 9:46,1,,,0,0,0,1,,1,0,
JAG,1142150,1436313,1153801,TX,IPP,M,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2310206019,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:54,11/15/2019 9:54,1,,,0,0,0,1,,1,0,
JAG,1084878,1436314,1153802,TN,LOC,B,1,Withdrawn,,0,#RS-FPTN#,RoundSky,6,2310206131,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:54,11/15/2019 9:54,1,,,0,0,0,1,,1,0,
JAG,1142152,1436316,1153804,TX,IPP,M,1,Withdrawn,,0,#ITM-FPTX#,ITMEDIA,6,2310206284,11/18/2019 23:35,Auto-Withdraw,11/15/2019 9:55,11/15/2019 9:55,1,,,0,0,0,1,,1,0,
JAG,1142169,1436335,1153823,TX,IPP,M,1,Withdrawn,,0,LM-TX-DT,Leads Market,17,2310210260,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:04,11/15/2019 10:04,1,,,0,0,0,1,,1,0,
JAG,1142176,1436345,1153833,TX,IPP,M,1,Withdrawn,,0,PWM-ALL-MT1,Acquire Interactive,21,2310212249,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:09,11/15/2019 10:09,1,,,0,0,0,1,,1,0,
JAG,1142187,1436357,1153845,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310214223,11/16/2019 16:49,No Longer Interested,11/15/2019 10:14,11/15/2019 10:14,1,,,0,0,0,1,,1,0,
JAG,1142194,1436366,1153854,TN,LOC,W,1,Withdrawn,,0,#PW-FPAT#,Acquire Interactive AT,5,2310216443,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:20,11/15/2019 10:20,1,,,0,0,0,1,,1,0,
JAG,1142201,1436374,1153862,TX,IPP,W,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310217392,11/15/2019 10:26,Unable to Verify Account Information,11/15/2019 10:22,11/15/2019 10:22,1,,,0,0,0,1,,1,0,
JAG,1142202,1436375,1153863,TX,IPP,M,1,Withdrawn,,0,ITM-TX-DT,ITMEDIA,21,2310217802,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:23,11/15/2019 10:23,1,,,0,0,0,1,,1,0,
JAG,1142211,1436388,1153876,TX,IPP,B,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2310221395,11/15/2019 10:37,Amount Too Low,11/15/2019 10:31,11/15/2019 10:31,1,,,0,0,0,1,,1,0,
JAG,1142215,1436393,1153881,TN,LOC,B,1,Withdrawn,,0,#PW-FPAT#,Acquire Interactive AT,5,2310222092,11/15/2019 10:35,No Longer Interested,11/15/2019 10:33,11/15/2019 10:33,1,,,0,0,0,1,,1,0,
JAG,1142226,1436406,1153894,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310225121,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:40,11/15/2019 10:40,1,,,0,0,0,1,,1,0,
JAG,1142227,1436407,1153895,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310225291,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:41,11/15/2019 10:41,1,,,0,0,0,1,,1,0,
JAG,1142230,1436410,1153898,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2310225572,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:42,11/15/2019 10:42,1,,,0,0,0,1,,1,0,
JAG,1093340,1436415,1153903,TN,LOC,B,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2310226713,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:44,11/15/2019 10:44,1,,,0,0,0,1,,1,0,
JAG,1142242,1436425,1153913,TX,IPP,B,1,Withdrawn,,0,#PW-FPAT#,Acquire Interactive AT,5,2310231056,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:55,11/15/2019 10:55,1,,,0,0,0,1,,1,0,
JAG,1142246,1436429,1153917,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,61,2310232881,11/18/2019 23:35,Auto-Withdraw,11/15/2019 10:59,11/15/2019 10:59,1,,,0,0,0,1,,1,0,
JAG,1142253,1436436,1153924,TX,IPP,W,1,Withdrawn,,0,#ITM-FPTX#,ITMEDIA,6,2310233776,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:01,11/15/2019 11:01,1,,,0,0,0,1,,1,0,
JAG,1142257,1436441,1153929,TX,IPP,M,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2310234903,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:04,11/15/2019 11:04,1,,,0,0,0,1,,1,0,
JAG,1142266,1436452,1153940,TN,LOC,B,1,Withdrawn,,0,#SFL-FPTN#,Store Front Lender,6,2310237072,11/15/2019 12:29,Amount Too Low,11/15/2019 11:09,11/15/2019 11:09,1,,,0,0,0,1,11/15/2019 12:23,1,1,4409
JAG,1142268,1436455,1153943,TX,IPP,B,1,Withdrawn,,0,SFL-TX-DT,Store Front Lender,18,2310237192,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:09,11/15/2019 11:09,1,,,0,0,0,1,,1,0,
JAG,1142276,1436464,1153952,TN,LOC,M,1,Voided,,0,SFL-TNLOC-DT,Store Front Lender,17,2310239009,,Agent Error,11/15/2019 11:14,11/15/2019 11:14,1,11/15/2019 11:59,2698,0,1,1,1,11/15/2019 11:42,1,1,1696
JAG,1142287,1436479,1153967,TN,LOC,B,1,Withdrawn,,0,LM-TNLOC-DT,Leads Market,19,2310242026,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:21,11/15/2019 11:21,1,,,0,0,0,1,,1,0,
JAG,1142296,1436491,1153979,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2310245403,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:30,11/15/2019 11:30,1,,,0,0,0,1,,1,0,
JAG,1142299,1436494,1153982,TX,IPP,B,1,Withdrawn,,0,#SFL-FPAT-TX#,Store Front Lender AT,5,2310245751,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:31,11/15/2019 11:31,1,,,0,0,0,1,,1,0,
JAG,1142315,1436513,1154001,TX,IPP,B,1,Withdrawn,,0,ZP-TXABA-VIP,Zero Parallel,31,2310247746,11/18/2019 23:35,Auto-Withdraw,11/15/2019 11:36,11/15/2019 11:36,1,,,0,0,0,1,,1,0,
JAG,1142320,1436519,1154007,TX,IPP,B,1,Originated,1154007,1,#ZEROP-FP#,Zero Parallel,7,2310248593,,,11/15/2019 11:38,11/15/2019 11:38,1,11/15/2019 11:44,381,0,1,1,1,11/15/2019 11:53,1,1,926
JAG,1142325,1436524,1154012,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310249732,11/15/2019 15:27,Fees Too High,11/15/2019 11:40,11/15/2019 11:40,1,11/15/2019 15:17,13016,0,1,0,1,11/15/2019 15:23,1,1,13377
JAG,1142338,1436544,1154032,TX,IPP,W,1,Withdrawn,,0,#ZEROP-FP#,Zero Parallel,7,2310253553,11/15/2019 11:53,Duplicate Application,11/15/2019 11:49,11/15/2019 11:49,1,,,0,0,0,1,,1,0,
JAG,1142348,1436555,1154043,TX,IPP,M,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310257197,11/15/2019 12:08,Fees Too High,11/15/2019 11:59,11/15/2019 11:59,1,,,0,0,0,1,11/15/2019 12:03,1,1,274
JAG,1142351,1436558,1154046,TX,IPP,S,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310258095,11/18/2019 23:35,Auto-Withdraw,11/15/2019 12:01,11/15/2019 12:01,1,,,0,0,0,1,,1,0,
JAG,1142362,1436571,1154059,TN,LOC,S,1,Withdrawn,,0,#LEAP-FPTN#,Leap Theory,5,2310260942,11/18/2019 23:35,Auto-Withdraw,11/15/2019 12:08,11/15/2019 12:08,1,,,0,0,0,1,,1,0,
JAG,1142364,1436573,1154061,TX,IPP,M,1,Withdrawn,,0,PL-TX-DT,Ping Logix,21,2310262157,11/18/2019 23:35,Auto-Withdraw,11/15/2019 12:11,11/15/2019 12:11,1,,,0,0,0,1,,1,0,
JAG,1142384,1436605,1154093,TX,IPP,M,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2310267666,11/15/2019 12:31,Fees Too High,11/15/2019 12:25,11/15/2019 12:25,1,,,0,0,0,1,,1,0,
JAG,1142399,1436624,1154112,TX,IPP,S,1,Withdrawn,,0,#LTORO-FP#,Lead Toro,6,2310271587,11/15/2019 15:12,Bad Contact Information,11/15/2019 12:35,11/15/2019 12:35,1,,,0,0,0,1,,1,0,
JAG,1142405,1436632,1154120,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310274575,11/15/2019 12:59,Invalid Pay Frequency,11/15/2019 12:42,11/15/2019 12:42,1,,,0,0,0,1,11/15/2019 12:44,1,1,97
JAG,1142409,1436638,1154126,TX,IPP,M,1,Originated,1154126,1,ITM-TX-DT,ITMEDIA,21,2310276307,,,11/15/2019 12:46,11/15/2019 12:46,1,11/15/2019 13:02,967,0,1,1,1,,1,0,
JAG,1142419,1436651,1154139,TX,IPP,S,1,Originated,1154139,1,#LECON-FP#,Lead Economy,7,2310280087,,,11/15/2019 12:55,11/15/2019 12:55,1,11/15/2019 13:08,769,0,1,1,1,,1,0,
JAG,1142427,1436663,1154151,TX,IPP,M,1,Withdrawn,,0,LM-TX-DT,Leads Market,17,2310283100,11/18/2019 23:35,Auto-Withdraw,11/15/2019 13:02,11/15/2019 13:02,1,,,0,0,0,1,,1,0,
JAG,1142431,1436669,1154157,TX,IPP,B,1,Originated,1154157,1,#SFL-FPTX#,Store Front Lender,8,2310284248,,,11/15/2019 13:05,11/15/2019 13:05,1,11/15/2019 13:19,852,0,1,1,1,,1,0,
JAG,1142438,1436679,1154167,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310286306,11/15/2019 13:47,No Longer Interested,11/15/2019 13:11,11/15/2019 13:11,1,,,0,0,0,1,11/15/2019 13:44,1,1,2012
JAG,1142446,1436687,1154175,TX,IPP,S,1,Originated,1154175,1,LM-TXABA-VIP,Leads Market,27,2310288444,,,11/15/2019 13:16,11/15/2019 13:16,1,11/18/2019 11:37,253298,0,1,0,1,,1,0,
JAG,843812,1436690,1154178,TN,LOC,B,1,Originated,1154178,1,#RS-FPTN#,RoundSky,6,2310288569,,,11/15/2019 13:16,11/15/2019 13:16,1,11/18/2019 18:07,276678,0,1,0,1,,1,0,
JAG,1142454,1436696,1154184,TX,IPP,M,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310291192,11/17/2019 13:53,Invalid Bank Account Type,11/15/2019 13:22,11/15/2019 13:22,1,,,0,0,0,1,,1,0,
JAG,1142457,1436700,1154188,TX,IPP,B,1,Withdrawn,,0,EPC-ALL-VIP,EPCVIP,42,2310291829,11/15/2019 13:46,Minimum Income Not Met,11/15/2019 13:24,11/15/2019 13:24,1,,,0,0,0,1,,1,0,
JAG,1142459,1436702,1154190,TX,IPP,B,1,Withdrawn,,0,#LTORO-FP#,Lead Toro,6,2310291955,11/18/2019 23:35,Auto-Withdraw,11/15/2019 13:24,11/15/2019 13:24,1,11/15/2019 13:49,1479,0,1,1,1,,1,0,
JAG,1142463,1436707,1154195,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310293488,11/18/2019 23:35,Auto-Withdraw,11/15/2019 13:29,11/15/2019 13:29,1,,,0,0,0,1,,1,0,
JAG,1142473,1436718,1154206,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310296395,11/18/2019 23:35,Auto-Withdraw,11/15/2019 13:36,11/15/2019 13:36,1,,,0,0,0,1,,1,0,
JAG,1142477,1436723,1154211,TX,IPP,W,1,Withdrawn,,0,#LECON-FP#,Lead Economy,7,2310297043,11/15/2019 15:27,Amount Too Low,11/15/2019 13:38,11/15/2019 13:38,1,,,0,0,0,1,,1,0,
JAG,1142476,1436722,1154210,TX,IPP,B,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310297064,11/18/2019 23:35,Auto-Withdraw,11/15/2019 13:38,11/15/2019 13:38,1,,,0,0,0,1,,1,0,
JAG,1142484,1436735,1154223,TN,LOC,B,1,Originated,1154223,1,GCL-TN-DT,Gulf Coast Leads,21,2310299772,,,11/15/2019 13:45,11/15/2019 13:45,1,11/15/2019 14:06,1275,0,1,1,1,,0,0,
JAG,1142492,1436744,1154232,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310301337,11/15/2019 13:55,Active Loan Exists,11/15/2019 13:48,11/15/2019 13:48,1,,,0,0,0,1,,1,0,
JAG,1142497,1436755,1154243,TN,LOC,S,1,Withdrawn,,0,#LT-FPTN#,Lead Toro,6,2310305523,11/16/2019 11:02,Unable To Contact,11/15/2019 13:59,11/15/2019 13:59,1,,,0,0,0,1,,1,0,
JAG,1142501,1436760,1154248,TX,IPP,B,1,Withdrawn,,0,LM-TXABA-VIP,Leads Market,27,2310307244,11/16/2019 16:36,No Longer Interested,11/15/2019 14:04,11/15/2019 14:04,1,,,0,0,0,1,,1,0,
JAG,1142503,1436766,1154254,TX,IPP,B,1,Withdrawn,,0,LM-ALL-VIP,Leads Market,48,2310308427,11/15/2019 14:13,Amount Too Low,11/15/2019 14:07,11/15/2019 14:07,1,,,0,0,0,1,,1,0,
JAG,1142512,1436777,1154265,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,61,2310311194,11/18/2019 23:35,Auto-Withdraw,11/15/2019 14:14,11/15/2019 14:14,1,,,0,0,0,1,,1,0,
JAG,1142542,1436813,1154301,TX,IPP,B,1,Originated,1154301,1,#ZEROP-FP#,Zero Parallel,7,2310318282,,,11/15/2019 14:34,11/15/2019 14:34,1,11/15/2019 19:11,16647,0,1,0,1,,0,0,
JAG,1142545,1436817,1154305,TX,IPP,B,1,Withdrawn,,0,LF-SEO-DT,Lead Flash,30,2310318774,11/18/2019 23:35,Auto-Withdraw,11/15/2019 14:35,11/15/2019 14:35,1,,,0,0,0,1,,1,0,
JAG,1142553,1436827,1154315,TX,IPP,B,1,Withdrawn,,0,#LTORO-FP#,Lead Toro,6,2310320401,11/18/2019 23:35,Auto-Withdraw,11/15/2019 14:40,11/15/2019 14:40,1,11/15/2019 14:49,538,0,1,1,1,,1,0,
JAG,1142567,1436844,1154332,TX,IPP,B,1,Withdrawn,,0,#ZEROP-FP#,Zero Parallel,7,2310322164,11/18/2019 23:35,Auto-Withdraw,11/15/2019 14:45,11/15/2019 14:45,1,,,0,0,0,1,,1,0,
JAG,1142569,1436846,1154334,TX,IPP,M,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310322320,11/15/2019 15:52,Bad Contact Information,11/15/2019 14:45,11/15/2019 14:45,1,,,0,0,0,1,,1,0,
JAG,1142580,1436862,1154350,TN,LOC,B,1,Withdrawn,,0,ZP-TNLOC-DT,Zero Parallel,23,2310325579,11/18/2019 23:35,Auto-Withdraw,11/15/2019 14:54,11/15/2019 14:54,1,,,0,0,0,1,,1,0,
JAG,1142599,1436886,1154374,TX,IPP,W,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310328569,11/18/2019 23:35,Auto-Withdraw,11/15/2019 15:02,11/15/2019 15:02,1,,,0,0,0,1,,1,0,
JAG,1142612,1436903,1154391,TX,IPP,B,1,Originated,1154391,1,#SFL-FPAT-TX#,Store Front Lender AT,5,2310333756,,,11/15/2019 15:17,11/15/2019 15:17,1,11/15/2019 15:41,1457,0,1,1,1,,1,0,
JAG,1142621,1436914,1154402,TX,IPP,S,1,Withdrawn,,0,ZP-TX-DT,Zero Parallel,26,2310337072,11/15/2019 15:35,Bank Duration Too Short,11/15/2019 15:26,11/15/2019 15:26,1,,,0,0,0,1,,1,0,
JAG,1142634,1436928,1154416,TX,IPP,M,1,Withdrawn,,0,#PL-FPTX#,Ping Logix,6,2310339570,11/16/2019 15:00,No Longer Interested,11/15/2019 15:33,11/15/2019 15:33,1,,,0,0,0,1,,1,0,
JAG,1142647,1436947,1154435,TX,IPP,M,1,Withdrawn,,0,LM-ALL-VIP,Leads Market,48,2310343457,11/15/2019 15:53,Fees Too High,11/15/2019 15:45,11/15/2019 15:46,1,,,0,0,0,1,11/15/2019 15:49,1,1,204
JAG,1142684,1436990,1154478,TX,IPP,B,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310353637,11/18/2019 23:35,Auto-Withdraw,11/15/2019 16:16,11/15/2019 16:16,1,,,0,0,0,1,,1,0,
JAG,1142691,1436998,1154486,TX,IPP,M,1,Originated,1154486,1,LEAP-TX-DT,Leap Theory,42,2310356321,,,11/15/2019 16:24,11/15/2019 16:24,1,11/15/2019 16:56,1905,0,1,1,1,11/16/2019 12:39,1,1,72874
JAG,1142699,1437007,1154495,TX,IPP,M,1,Withdrawn,,0,PL-TXABA-VIP,Ping Logix,26,2310358362,11/18/2019 23:35,Auto-Withdraw,11/15/2019 16:30,11/15/2019 16:30,1,,,0,0,0,1,,1,0,
JAG,1142704,1437012,1154500,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310359042,11/15/2019 16:50,Fees Too High,11/15/2019 16:33,11/15/2019 16:33,1,,,0,0,0,1,,1,0,
JAG,1142705,1437014,1154502,TX,IPP,M,1,Withdrawn,,0,#SFL-FPAT-TX#,Store Front Lender AT,5,2310359051,11/15/2019 16:39,Bad Contact Information,11/15/2019 16:33,11/15/2019 16:33,1,,,0,0,0,1,,1,0,
JAG,1142718,1437026,1154514,TX,IPP,M,1,Withdrawn,,0,SFL-TX-VIP,Store Front Lender,36,2310362598,11/18/2019 23:35,Auto-Withdraw,11/15/2019 16:44,11/15/2019 16:44,1,,,0,0,0,1,11/15/2019 16:46,1,1,73
JAG,1142731,1437042,1154530,TX,IPP,S,1,Withdrawn,,0,EPC-TXABA-VIP1000,EPCVIP,21,2310365489,11/15/2019 17:08,Amount Too Low,11/15/2019 16:54,11/15/2019 16:54,1,,,0,0,0,1,,1,0,
JAG,1142740,1437051,1154539,TX,IPP,B,1,Withdrawn,,0,#LTORO-FP#,Lead Toro,6,2310366716,11/18/2019 23:35,Auto-Withdraw,11/15/2019 16:58,11/15/2019 16:58,1,,,0,0,0,1,,1,0,
JAG,1142746,1437061,1154549,TX,IPP,M,1,Withdrawn,,0,#EPCVIP-FP#,EPCVIP,8,2310369453,11/18/2019 23:35,Auto-Withdraw,11/15/2019 17:07,11/15/2019 17:07,1,,,0,0,0,1,,1,0,
JAG,1142752,1437068,1154556,TX,IPP,B,1,Originated,1154556,1,#LECON-FP#,Lead Economy,7,2310370358,,,11/15/2019 17:11,11/15/2019 17:11,1,11/15/2019 17:26,947,0,1,1,1,,0,0,
JAG,1142759,1437076,1154564,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310372216,11/18/2019 23:35,Auto-Withdraw,11/15/2019 17:17,11/15/2019 17:17,1,,,0,0,0,1,,1,0,
JAG,1078244,1437085,1154573,TN,LOC,S,1,Withdrawn,,0,PL-LOC-DT,Ping Logix,21,2310374934,11/16/2019 10:35,Received Funds Elsewhere,11/15/2019 17:26,11/15/2019 17:26,1,11/15/2019 17:33,387,0,1,1,1,,1,0,
JAG,1142774,1437097,1154585,TX,IPP,M,1,Originated,1154585,1,#LFLASH-FP#,Lead Flash,6,2310376803,,,11/15/2019 17:33,11/15/2019 17:33,1,11/16/2019 16:13,81582,0,1,0,1,11/16/2019 15:53,1,1,80396
JAG,1142808,1437137,1154625,TX,IPP,B,1,Withdrawn,,0,#ZP-FPAT#,Zero Parallel AT,5,2310384427,11/18/2019 23:35,Auto-Withdraw,11/15/2019 18:05,11/15/2019 18:05,1,,,0,0,0,1,,1,0,
JAG,1142813,1437142,1154630,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310385180,11/18/2019 23:35,Auto-Withdraw,11/15/2019 18:09,11/15/2019 18:09,1,,,0,0,0,1,,1,0,
JAG,1142815,1437144,1154632,TX,IPP,B,1,Withdrawn,,0,ZP-ALL-VIP,Zero Parallel,61,2310385388,11/18/2019 23:35,Auto-Withdraw,11/15/2019 18:10,11/15/2019 18:10,1,,,0,0,0,1,,1,0,
JAG,1142825,1437157,1154645,TN,LOC,M,1,Withdrawn,,0,SFL-TNLOC-DT,Store Front Lender,17,2310386648,11/16/2019 10:20,No Longer Interested,11/15/2019 18:17,11/15/2019 18:17,1,,,0,0,0,1,,1,0,
JAG,990844,1437160,1154648,TN,LOC,M,1,Withdrawn,,0,ITM-LOC-DT,ITMEDIA,18,2310387077,11/18/2019 23:35,Auto-Withdraw,11/15/2019 18:20,11/15/2019 18:20,1,11/15/2019 18:34,868,0,1,1,1,,1,0,
JAG,1142888,1437241,1154729,TX,IPP,B,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2310403278,11/15/2019 20:22,Amount Too Low,11/15/2019 20:11,11/15/2019 20:11,1,,,0,0,0,1,11/15/2019 20:12,1,1,85
JAG,1142890,1437243,1154731,TX,IPP,B,1,Withdrawn,,0,#ZEROP-FP#,Zero Parallel,7,2310403933,11/15/2019 20:23,Amount Too Low,11/15/2019 20:17,11/15/2019 20:17,1,,,0,0,0,1,11/15/2019 20:19,1,1,117
JAG,1142899,1437256,1154744,TX,IPP,M,1,Withdrawn,,0,LM-ALL-VIP,Leads Market,48,2310405745,11/15/2019 20:37,No Longer Interested,11/15/2019 20:35,11/15/2019 20:35,1,,,0,0,0,1,,1,0,
JAG,1142907,1437265,1154753,TX,IPP,B,1,Withdrawn,,0,#LMARKET-FPTX#,Leads Market,11,2310407526,11/18/2019 23:35,Auto-Withdraw,11/15/2019 20:52,11/15/2019 20:52,1,,,0,0,0,1,,1,0,
JAG,1142913,1437275,1154763,TX,IPP,S,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310409392,11/20/2019 16:16,Fees Too High,11/15/2019 21:13,11/15/2019 21:13,1,,,0,0,0,1,11/15/2019 21:31,1,1,1135
JAG,1142918,1437280,1154768,TX,IPP,B,1,Withdrawn,,0,#BLOOM-FPTX#,Bloom Financial,6,2310410168,11/18/2019 23:35,Auto-Withdraw,11/15/2019 21:21,11/15/2019 21:22,1,,,0,0,0,1,,1,0,
JAG,1142939,1437303,1154791,TX,IPP,B,1,Withdrawn,,0,#ROUND-FP#,RoundSky,6.25,2310415624,11/18/2019 23:35,Auto-Withdraw,11/15/2019 22:31,11/15/2019 22:31,1,,,0,0,0,1,,1,0,
JAG,1142946,1437315,1154803,TX,IPP,B,1,Withdrawn,,0,#LMARKET-FPTX#,Leads Market,11,2310417231,11/18/2019 23:35,Auto-Withdraw,11/15/2019 22:58,11/15/2019 22:58,1,,,0,0,0,1,,1,0,
JAG,1142951,1437324,1154812,TX,IPP,S,1,Withdrawn,,0,#LFLASH-FP#,Lead Flash,6,2310433615,11/16/2019 9:45,Fees Too High,11/16/2019 7:26,11/16/2019 7:26,1,,,0,0,0,1,,1,0,
JAG,1142957,1437331,1154819,TX,IPP,S,1,Withdrawn,,0,LEAP-TX-ET,Leap Theory,11,2310434433,11/19/2019 23:35,Auto-Withdraw,11/16/2019 7:46,11/16/2019 7:46,1,,,0,0,0,1,,1,0,
JAG,1142973,1437350,1154838,TX,IPP,B,1,Withdrawn,,0,#MMUTUAL-FP#,Acquire Interactive,10,2310437299,11/16/2019 9:07,Bad Contact Information,11/16/2019 8:24,11/16/2019 8:24,1,,,0,0,0,1,,1,0,
JAG,1142983,1437361,1154849,TX,IPP,B,1,Withdrawn,,0,#SFL-FPTX#,Store Front Lender,8,2310438427,11/19/2019 23:35,Auto-Withdraw,11/16/2019 8:36,11/16/2019 8:36,1,,,0,0,0,1,,1,0,
